1 2 3 4 5 6
5 8 9 48 3104 4543
1 5 17 18 2098 3104
5 8 9 44 2866 4556
1 5 17 18 2198 2866
5 8 9 573 2866 4558
1 5 17 18 2198 2866
5 8 9 48 2866 4566
1 5 17 18 2198 2866
5 8 9 75 2866 4560
1 5 17 18 2198 2866
5 8 9 44 2866 4556
1 5 17 18 2198 2866
5 8 9 48 2866 4566
1 5 17 18 2198 2866
5 8 9 139 2866 4563
1 5 17 18 2198 2866
5 8 9 52 2866 4565
1 5 17 18 2198 2866
5 8 9 50 2866 4564
1 5 17 18 2198 2866
5 8 9 50 2866 4564
1 5 17 18 2198 2866
5 8 9 26 3164 3351
1 5 17 18 2886 3164
5 8 9 649 2166 4576
1 5 17 18 1793 2166
1 5 17 173 175 4577
1 5 17 175 176 4578
5 8 9 36 3072 4225
1 5 17 18 2104 3072
5 8 9 34 3072 4163
1 5 17 18 2104 3072
5 8 9 69 3072 3979
1 5 17 18 2104 3072
5 8 9 65 3072 3978
1 5 17 18 2104 3072
5 8 9 57 3072 3980
1 5 17 18 2104 3072
5 8 9 143 3072 4579
1 5 17 18 2104 3072
1 5 17 18 1745 4580
1 5 531 532 3679 4580
1 5 17 353 3677 4580
1 5 17 18 1745 4580
1 5 17 18 2913 2914
5 8 9 102 2914 3983
1 5 17 18 2913 2914
1 5 17 173 175 4581
1 5 17 175 176 4582
1 5 17 173 175 4583
1 5 17 175 176 4584
5 8 9 102 2263 2480
5 8 9 26 2263 2691
5 8 9 26 2263 2691
1 5 17 18 2127 2263
1 5 17 18 2096 3911
5 8 9 38 3910 3911
1 5 17 18 2096 3911
5 8 9 150 3911 4475
1 5 17 18 2096 3911
5 8 9 150 3911 4585
1 5 17 18 2096 3911
5 8 9 36 3911 3912
1 5 17 18 2096 3911
5 8 9 34 3911 3913
1 5 17 18 2096 3911
5 8 9 40 1874 4349
5 8 9 42 1874 4350
5 8 9 38 1874 4351
5 8 9 36 1874 4459
5 8 9 34 1874 4460
5 8 9 32 1874 4586
5 8 9 32 1874 4586
1 5 17 18 1859 1874
5 8 9 32 1874 4586
1 5 17 18 1859 1874
5 8 9 150 4061 4463
1 5 17 18 2106 4463
5 8 9 26 423 4165
1 5 17 18 423 2871
5 8 9 26 423 4165
1 5 17 18 423 2871
5 8 9 150 423 4587
1 5 17 18 423 2871
5 8 9 150 423 4587
1 5 17 18 423 2871
5 8 9 52 423 4295
1 5 17 18 423 2871
1 5 17 18 1692 4463
5 8 9 150 4463 4588
1 5 17 18 1692 4463
5 8 9 34 4463 4589
1 5 17 18 1692 4463
5 8 9 34 423 4590
1 5 17 18 423 2871
5 8 9 26 3656 3869
1 5 17 18 2869 3656
1 5 17 18 2869 3656
1 5 17 18 2869 3656
5 8 9 44 3656 4591
1 5 17 18 2869 3656
5 8 9 88 3656 4399
1 5 17 18 2869 3656
5 8 9 44 3656 4591
1 5 17 18 2869 3656
5 8 9 48 3656 4592
1 5 17 18 2869 3656
1 5 17 18 2104 4463
5 8 9 65 3926 4593
1 5 17 18 3134 4593
5 8 9 139 4341 4593
1 5 17 18 3134 4593
5 8 9 143 4340 4593
1 5 17 18 3134 4593
5 7 8 9 4593 4594
1 5 17 18 3134 4593
5 8 9 150 4463 4595
1 5 17 18 2104 4463
5 8 9 150 4209 4463
1 5 17 18 4211 4463
5 8 9 150 4463 4596
1 5 17 18 2761 4463
5 8 9 150 4597 4598
5 8 9 34 4463 4483
5 8 9 34 4598 4599
1 5 17 18 2872 4463
1 5 17 18 3087 4598
5 8 9 34 4598 4599
5 8 9 150 4463 4482
1 5 17 18 2872 4463
1 5 17 18 3087 4598
1 5 17 18 3087 4598
5 8 9 34 4163 4463
1 5 17 18 2104 4463
5 8 9 34 4463 4483
1 5 17 18 2872 4463
5 8 9 150 4463 4482
1 5 17 18 2872 4463
1 5 17 18 2872 4463
1 5 17 18 2888 4463
5 8 9 34 4463 4483
1 5 17 18 2872 4463
5 8 9 52 4094 4463
5 8 9 34 4463 4483
1 5 17 18 2872 4463
1 5 17 18 2872 4463
5 8 9 150 4463 4600
1 5 17 18 2888 4463
5 8 9 150 4463 4500
1 5 17 18 2087 4463
5 8 9 34 3924 4601
5 8 9 150 4345 4601
5 8 9 150 4335 4601
1 5 17 18 3134 4601
5 8 9 150 4345 4601
1 5 17 18 3134 4601
5 8 9 150 4463 4602
1 5 17 18 2217 4463
1 5 17 18 1780 4463
5 8 9 150 3958 4463
1 5 17 18 1780 4463
5 8 9 150 4463 4603
5 8 9 150 4005 4463
1 5 17 18 3310 4463
1 5 17 18 1770 4463
5 8 9 34 4463 4604
1 5 17 18 3310 4463
5 8 9 150 4463 4603
1 5 17 18 3310 4463
5 8 9 34 3924 4601
1 5 17 18 3134 4601
5 8 9 36 4605 4606
1 5 17 18 2254 4606
5 8 9 150 3133 4345
5 8 9 150 3133 4345
5 8 9 34 3133 3924
1 5 17 18 3133 3134
5 8 9 26 2262 2626
1 5 17 18 1848 2262
5 8 9 102 2262 2656
5 8 9 320 2262 2643
5 8 9 320 2262 2643
5 8 9 40 2262 2644
5 8 9 42 2262 2646
5 8 9 38 2262 2647
5 8 9 36 2262 2649
5 8 9 150 2262 2650
5 8 9 34 2262 2651
5 8 9 32 2262 2652
5 8 9 65 2262 2653
5 8 9 69 2262 2654
5 8 9 57 2262 2655
1 5 17 18 1848 2262
5 8 9 69 2262 2654
1 5 17 18 1848 2262
5 8 9 57 2262 2655
1 5 17 18 1848 2262
1 5 17 18 2087 2088
5 8 9 44 2088 4312
1 5 17 18 2087 2088
5 8 9 26 2088 2858
1 5 17 18 2087 2088
5 8 9 102 2088 3587
1 5 17 18 2087 2088
5 8 9 57 4607 4608
5 8 9 32 4608 4609
1 5 17 18 2056 4608
5 8 9 69 3656 4610
1 5 17 18 2869 3656
5 8 9 143 3656 4611
1 5 17 18 2869 3656
5 8 9 44 2550 3911
1 5 17 18 2096 3911
5 8 9 102 3911 3945
1 5 17 18 2096 3911
1 5 17 18 2106 2107
5 8 9 2271 4393 4612
1 5 17 18 2271 2449
5 8 9 640 2622 3911
1 5 17 18 2096 3911
1 5 17 18 2821 2843
5 8 9 320 4613 4614
5 8 9 280 4614 4615
5 8 9 280 4614 4615
5 8 9 150 4614 4616
5 8 9 150 4614 4616
5 8 9 150 4614 4617
5 8 9 150 4614 4618
5 8 9 40 4614 4619
5 8 9 42 4614 4620
5 8 9 38 4614 4621
5 8 9 36 4614 4622
5 8 9 34 4614 4623
5 8 9 32 4614 4624
5 8 9 65 4614 4625
5 8 9 69 4614 4626
5 8 9 57 4614 4627
1 5 17 18 2817 4614
5 8 9 44 2550 3911
1 5 17 18 2096 3911
5 8 9 44 2550 3911
1 5 17 18 2096 3911
5 8 9 48 2551 3911
1 5 17 18 2096 3911
1 5 17 18 2888 4628
5 8 9 44 4628 4629
1 5 17 18 2888 4628
5 8 9 139 4628 4630
1 5 17 18 2888 4628
1 5 17 18 2888 4628
5 8 9 44 2088 4312
1 5 17 18 2087 2088
5 8 9 48 2088 4313
1 5 17 18 2087 2088
5 8 9 52 2088 4314
1 5 17 18 2087 2088
5 8 9 50 2088 4315
1 5 17 18 2087 2088
5 8 9 102 3911 3945
1 5 17 18 2096 3911
5 8 9 44 3656 4591
1 5 17 18 2869 3656
5 8 9 32 3911 3914
1 5 17 18 2096 3911
5 8 9 48 3656 4592
1 5 17 18 2869 3656
5 8 9 48 2551 3911
1 5 17 18 2096 3911
5 8 9 50 2553 3911
1 5 17 18 2096 3911
5 8 9 52 2552 3911
1 5 17 18 2096 3911
5 8 9 634 2973 4038
5 8 9 634 2973 4038
5 8 9 571 2973 4631
5 8 9 636 2973 3233
5 8 9 604 2973 3367
1 5 17 18 2807 2973
5 8 9 606 2973 3234
1 5 17 18 2807 2973
5 8 9 571 2973 4631
5 8 9 2973 4393 4537
1 5 17 18 2807 2973
1 5 17 18 2807 2973
5 8 9 640 2973 4037
5 8 9 573 2973 4632
5 8 9 88 2973 4633
5 8 9 75 2973 4634
5 8 9 44 2973 4635
5 8 9 48 2973 4636
5 8 9 52 2973 4637
5 8 9 50 2973 4638
5 8 9 139 2973 4639
5 8 9 143 2973 4640
5 8 9 143 2973 4640
5 7 8 9 2973 4641
1 5 17 18 2807 2973
5 8 9 32 3911 3914
5 8 9 50 2553 3911
5 8 9 139 2554 3911
5 8 9 143 2555 3911
1 5 17 18 2096 3911
5 8 9 1700 3399 4642
1 5 17 18 2401 4642
5 8 9 102 4006 4642
1 5 17 18 2401 4642
5 8 9 57 4070 4642
1 5 17 18 2401 4642
1 5 17 18 2666 4643
5 8 9 139 3449 4189
1 5 17 18 3127 3449
1 5 17 518 3737 3911
5 78 79 80 3911 3946
1 5 17 18 2096 3911
5 8 9 32 3911 3914
1 5 17 18 2096 3911
5 8 9 69 1757 4463
1 5 17 18 1748 4463
5 7 8 9 3360 4463
1 5 17 18 3156 4463
5 8 9 32 4463 4644
1 5 17 18 3156 4463
5 8 9 150 4463 4645
1 5 17 18 3156 4463
5 8 9 139 4463 4646
1 5 17 18 4463 4647
5 8 9 52 4463 4648
1 5 17 18 4463 4647
5 8 9 50 4463 4649
1 5 17 18 4463 4647
1 5 17 18 1748 4463
1 5 17 18 2230 4463
5 8 9 57 4463 4650
1 5 17 18 2230 4463
5 8 9 32 2652 4463
5 8 9 65 2653 4463
5 8 9 69 2654 4463
5 8 9 57 2655 4463
1 5 17 18 1848 4463
5 8 9 57 2655 4463
1 5 17 18 1848 4463
5 8 9 150 3072 4595
1 5 17 18 2104 3072
5 8 9 36 3072 4225
1 5 17 18 2104 3072
5 8 9 69 3072 3979
1 5 17 18 2104 3072
1 5 17 18 2666 3215
5 8 9 102 3215 4167
1 5 17 18 2666 3215
1 5 17 18 2666 3215
1 5 17 18 2666 3215
1 5 17 18 2666 3215
5 8 9 65 3072 3978
1 5 17 18 2104 3072
1 5 17 18 2192 4651
1 5 17 18 2096 4463
1 5 17 18 2056 4463
5 8 9 139 4488 4652
1 5 17 18 2666 4652
1 5 17 18 2666 4652
5 7 8 9 4490 4652
5 7 8 9 4490 4652
1 5 17 18 2666 4652
1 5 17 18 2666 4652
5 8 9 143 4489 4652
1 5 17 18 2666 4652
5 8 9 65 3915 4463
5 8 9 32 3914 4463
1 5 17 18 2096 4463
5 8 9 36 4225 4653
1 5 17 18 2104 4653
5 8 9 34 4163 4653
1 5 17 18 2104 4653
5 8 9 52 3396 4654
5 8 9 50 3396 4655
5 8 9 139 3396 4656
5 8 9 143 3396 4657
5 8 9 143 3396 4657
5 7 8 9 3396 4231
1 5 17 18 3396 3416
1 5 17 18 1776 4463
5 8 9 32 4179 4463
1 5 17 18 1776 4463
5 8 9 32 4198 4463
1 5 17 18 3127 4463
5 8 9 32 4463 4609
1 5 17 18 2056 4463
5 8 9 32 3914 4463
1 5 17 18 2096 4463
5 8 9 36 2105 4225
1 5 17 18 2104 2105
5 8 9 34 2105 4163
1 5 17 18 2104 2105
5 8 9 36 3072 4225
1 5 17 18 2104 3072
5 8 9 34 3072 4163
1 5 17 18 2104 3072
5 8 9 65 2900 3941
1 5 17 18 2900 3127
5 8 9 69 2900 3940
1 5 17 18 2900 3127
5 8 9 57 2900 4658
1 5 17 18 2900 3127
5 8 9 65 2900 3941
1 5 17 18 2900 3127
5 8 9 65 2900 3941
1 5 17 18 2900 3127
5 8 9 649 2875 4659
1 5 17 18 2874 2875
1 5 17 18 2874 2875
5 8 9 48 4636 4660
5 8 9 52 4637 4660
5 8 9 50 4638 4660
5 8 9 139 4639 4660
5 8 9 143 4640 4660
5 7 8 9 4641 4660
1 5 17 18 2807 4660
5 8 9 65 4661 4662
1 5 17 18 4662 4663
5 8 9 69 4662 4664
1 5 17 18 4662 4663
5 8 9 57 4662 4665
1 5 17 18 4662 4663
1 5 17 18 2401 4666
5 8 9 649 4666 4667
1 5 17 18 2401 4666
5 8 9 52 2416 4666
1 5 17 18 2401 4666
5 8 9 44 2414 4666
1 5 17 18 2401 4666
5 8 9 75 2413 4666
1 5 17 18 2401 4666
5 8 9 88 2412 4666
1 5 17 18 2401 4666
5 8 9 139 2418 4666
1 5 17 18 2401 4666
5 7 8 9 2425 4666
1 5 17 18 2401 4666
1 5 17 18 2401 4666
5 8 9 571 2410 4666
1 5 17 18 2401 4666
5 8 9 44 2414 4666
1 5 17 18 2401 4666
5 8 9 48 2415 4666
1 5 17 18 2401 4666
5 8 9 52 2416 4666
1 5 17 18 2401 4666
5 8 9 139 2418 4666
1 5 17 18 2401 4666
5 8 9 50 2417 4666
1 5 17 18 2401 4666
5 8 9 52 2416 4666
1 5 17 18 2401 4666
5 8 9 32 3911 3914
1 5 17 18 2096 3911
1 5 17 518 4666 4668
5 78 79 80 4666 4669
5 9 78 79 4666 4670
1 5 17 18 2401 4666
5 8 9 57 4070 4666
1 5 17 18 2401 4666
5 8 9 32 4666 4671
1 5 17 18 2401 4666
5 8 9 42 4063 4666
1 5 17 18 2401 4666
5 8 9 40 4064 4666
1 5 17 18 2401 4666
5 8 9 57 4070 4666
1 5 17 18 2401 4666
5 8 9 48 3656 4592
1 5 17 18 2869 3656
5 8 9 50 3656 4672
1 5 17 18 2869 3656
5 8 9 52 3656 4673
1 5 17 18 2869 3656
1 5 17 18 2051 4463
5 8 9 1700 4674 4675
1 5 17 18 2178 4675
5 8 9 32 4463 4676
1 5 17 18 2051 4463
5 8 9 48 2702 3805
5 8 9 50 2704 3805
5 8 9 52 2703 3805
5 8 9 52 2703 3805
1 5 17 18 2127 3805
1 5 17 18 2127 3805
1 5 17 18 3160 4677
5 8 9 32 4677 4678
1 5 17 18 3160 4677
5 8 9 32 2107 4281
1 5 17 18 2106 2107
1 5 17 18 2106 2107
5 8 9 57 2107 4284
5 8 9 102 2107 4679
1 5 17 18 2107 2230
1 5 17 18 2107 2230
5 8 9 649 2107 4680
1 5 17 18 2107 2230
1 5 17 18 2106 2107
5 8 9 636 2263 2693
1 5 17 18 2127 2263
1 5 17 18 2127 2263
5 8 9 57 2262 2655
1 5 17 18 1848 2262
5 8 9 32 3016 4681
1 5 17 18 2254 3016
5 8 9 65 3016 4682
1 5 17 18 2254 3016
5 8 9 48 3016 3803
1 5 17 18 2254 3016
5 8 9 52 3016 4449
1 5 17 18 2254 3016
5 8 9 48 3016 3803
1 5 17 18 2254 3016
5 8 9 52 3656 4673
1 5 17 18 2869 3656
5 8 9 50 3656 4672
1 5 17 18 2869 3656
5 8 9 44 3656 4591
1 5 17 18 2869 3656
5 8 9 52 3656 4673
1 5 17 18 2869 3656
5 8 9 48 3656 4592
1 5 17 18 2869 3656
5 8 9 48 613 4110
5 8 9 50 613 4296
1 5 17 18 613 2871
5 8 9 52 613 4295
5 8 9 69 3979 4683
1 5 17 18 2104 4683
5 8 9 36 4225 4683
1 5 17 18 2104 4683
5 8 9 150 4595 4683
1 5 17 18 2104 4683
5 8 9 34 4163 4683
1 5 17 18 2104 4683
5 8 9 32 3976 4683
1 5 17 18 2104 4683
5 8 9 34 4163 4683
1 5 17 18 2104 4683
1 5 17 18 2087 2088
5 8 9 65 2088 4348
5 8 9 48 2088 4313
5 8 9 52 2088 4314
1 5 17 18 2087 2088
5 8 9 50 2088 4315
5 8 9 139 2088 4531
5 7 8 9 2088 4684
1 5 17 18 2087 2088
1 5 17 18 2087 2088
1 5 17 18 613 2871
5 8 9 48 613 4110
1 5 17 18 613 2871
1 5 17 18 2912 3510
5 8 9 48 4152 4685
5 8 9 50 4487 4685
5 8 9 52 4486 4685
5 8 9 52 4486 4685
1 5 17 18 2666 4685
5 8 9 102 2898 4056
1 5 17 18 2192 2898
5 8 9 50 3656 4672
1 5 17 18 2869 3656
5 8 9 52 3656 4673
1 5 17 18 2869 3656
5 8 9 50 3656 4672
1 5 17 18 2869 3656
5 8 9 50 3656 4672
1 5 17 18 2869 3656
5 8 9 48 613 4110
1 5 17 18 613 2871
5 8 9 50 613 4296
1 5 17 18 613 2871
1 5 17 18 613 2871
5 8 9 139 2900 4189
1 5 17 18 2900 3127
5 8 9 143 2900 4193
1 5 17 18 2900 3127
5 7 8 9 2900 4533
1 5 17 18 2900 3127
5 8 9 69 2900 3940
1 5 17 18 2900 3127
5 8 9 48 1734 4686
5 8 9 52 1734 4687
5 8 9 50 1734 4688
5 8 9 139 1734 4689
5 8 9 143 1734 4690
5 7 8 9 1734 4691
1 5 17 18 1734 4692
5 8 9 50 2973 4638
5 8 9 139 2973 4639
5 7 8 9 2973 4641
5 8 9 143 2973 4640
5 8 9 139 2973 4639
5 8 9 50 2973 4638
5 8 9 52 2973 4637
1 5 17 18 2807 2973
5 8 9 634 2973 4038
5 8 9 2973 4393 4537
1 5 17 18 2807 2973
1 5 17 18 2807 2973
1 5 17 518 2973 4693
5 78 79 80 2973 4004
5 9 78 79 2973 3588
1 5 17 18 2807 2973
5 8 9 26 2973 4694
5 8 9 2973 4381 4695
1 5 17 18 2807 2973
5 8 9 649 2973 4696
1 5 17 18 2807 2973
1 5 17 18 3127 3449
5 8 9 573 3449 4194
1 5 17 18 3127 3449
5 8 9 75 3449 4202
1 5 17 18 3127 3449
5 8 9 48 3449 4519
1 5 17 18 3127 3449
5 8 9 50 3449 4196
1 5 17 18 3127 3449
5 8 9 139 3449 4189
1 5 17 18 3127 3449
5 8 9 69 3449 3940
1 5 17 18 3127 3449
1 5 17 18 3127 3449
1 5 17 18 4663 4697
5 8 9 69 4664 4697
1 5 17 18 4663 4697
5 8 9 57 4665 4697
1 5 17 18 4663 4697
5 7 8 9 4697 4698
1 5 17 18 4663 4697
5 8 9 50 2553 3911
5 8 9 52 2552 3911
5 8 9 50 2553 3911
5 8 9 50 2553 3911
5 8 9 139 2554 3911
5 8 9 139 2554 3911
5 8 9 143 2555 3911
5 8 9 573 2547 3911
5 8 9 88 2548 3911
5 8 9 75 2549 3911
5 8 9 44 2550 3911
5 8 9 48 2551 3911
5 8 9 52 2552 3911
5 8 9 50 2553 3911
5 8 9 139 2554 3911
5 8 9 143 2555 3911
1 5 17 18 2096 3911
5 8 9 143 2555 3911
1 5 17 18 2096 3911
5 8 9 150 3911 4475
5 8 9 34 3072 4163
1 5 17 18 2104 3072
5 8 9 32 3072 3976
1 5 17 18 2104 3072
5 8 9 52 4699 4700
1 5 17 18 2886 4700
5 8 9 50 4700 4701
1 5 17 18 2886 4700
5 8 9 139 4700 4702
1 5 17 18 2886 4700
5 8 9 143 4700 4703
1 5 17 18 2886 4700
5 7 8 9 4700 4704
1 5 17 18 2886 4700
5 8 9 102 4153 4700
1 5 17 18 2886 4700
1 5 17 18 2886 4700
5 8 9 50 3673 4705
1 5 17 18 2817 3673
5 8 9 139 3673 4706
1 5 17 18 2817 3673
5 8 9 88 2548 3911
5 8 9 75 2549 3911
5 8 9 44 2550 3911
5 8 9 48 2551 3911
5 8 9 52 2552 3911
1 5 17 18 2096 3911
1 5 17 18 2127 2263
5 8 9 143 2263 2706
1 5 17 18 2127 2263
5 8 9 102 3911 3945
1 5 17 18 2096 3911
5 8 9 50 2553 3911
1 5 17 18 2096 3911
5 8 9 139 2554 3911
1 5 17 18 2096 3911
5 8 9 32 3927 4463
1 5 17 18 3134 4463
5 8 9 57 1874 4707
1 5 17 18 1859 1874
5 8 9 102 1857 1874
5 8 9 65 1874 4708
5 8 9 69 1874 4575
5 8 9 649 1874 4709
1 5 17 18 1859 1874
5 8 9 649 1874 4709
1 5 17 18 1859 1874
1 5 17 18 2666 2861
1 5 17 18 2666 2861
1 5 17 18 2200 4710
1 5 17 18 2200 4710
5 8 9 50 2973 4638
5 8 9 139 2973 4639
5 8 9 143 2973 4640
5 7 8 9 2973 4641
1 5 17 18 2807 2973
5 8 9 65 3926 4711
1 5 17 18 3134 4711
1 5 17 18 2254 3016
1 5 17 18 2869 3656
5 8 9 48 3656 4592
1 5 17 18 2869 3656
5 8 9 52 3656 4673
1 5 17 18 2869 3656
5 8 9 50 3656 4672
1 5 17 18 2869 3656
1 5 17 18 2096 3911
5 8 9 143 2555 3911
1 5 17 18 2096 3911
5 7 8 9 2556 3911
5 8 9 57 1734 4627
5 8 9 1734 4381 4712
1 5 17 18 1734 2817
5 8 9 57 4713 4714
1 5 17 18 4714 4715
1 5 17 18 4716 4717
5 8 9 50 4717 4718
1 5 17 18 4716 4717
5 8 9 52 2552 3911
5 8 9 50 2553 3911
5 8 9 139 2554 3911
5 8 9 143 2555 3911
5 7 8 9 2556 3911
5 8 9 102 3911 3945
1 5 17 18 2096 3911
5 8 9 102 3911 3945
1 5 17 18 2096 3911
5 8 9 26 2596 3911
1 5 17 18 2096 3911
5 8 9 649 3911 4499
1 5 17 18 2096 3911
5 8 9 139 4717 4719
1 5 17 18 4716 4717
5 8 9 26 2575 4720
1 5 17 18 2575 2576
1 5 17 18 2575 2576
1 5 17 18 2575 2576
1 5 17 18 2575 2576
5 8 9 143 4717 4721
1 5 17 18 4716 4717
5 7 8 9 4717 4722
5 8 9 139 2900 4189
1 5 17 18 2900 3127
5 8 9 143 2900 4193
1 5 17 18 2900 3127
5 7 8 9 2900 4533
1 5 17 18 2900 3127
1 5 17 18 4716 4717
5 8 9 143 4717 4721
1 5 17 18 4716 4717
5 7 8 9 4717 4722
1 5 17 18 4716 4717
5 8 9 139 4717 4719
1 5 17 18 4716 4717
5 8 9 143 4717 4721
1 5 17 18 4716 4717
5 7 8 9 4717 4722
1 5 17 18 4716 4717
5 8 9 57 4717 4723
1 5 17 18 4716 4717
5 8 9 143 2900 4193
5 8 9 1700 4717 4724
1 5 17 18 4716 4717
5 8 9 1818 4393 4725
1 5 17 18 1817 1818
5 8 9 640 1818 4726
1 5 17 18 1817 1818
5 8 9 573 1818 4727
1 5 17 18 1817 1818
5 8 9 88 1818 4728
1 5 17 18 1817 1818
5 8 9 75 1818 4729
1 5 17 18 1817 1818
5 8 9 44 1818 4730
1 5 17 18 1817 1818
5 8 9 44 1818 4730
1 5 17 18 1817 1818
5 8 9 48 1818 4731
1 5 17 18 1817 1818
5 8 9 52 1818 4732
1 5 17 18 1817 1818
5 8 9 50 1818 4733
1 5 17 18 1817 1818
5 8 9 139 1818 4734
1 5 17 18 1817 1818
5 8 9 143 1818 4735
1 5 17 18 1817 1818
5 7 8 9 1818 4736
5 8 9 320 1818 4737
5 8 9 280 1818 4738
1 5 17 18 1817 1818
5 8 9 40 1818 4739
1 5 17 18 1817 1818
5 8 9 150 1818 4740
1 5 17 18 1817 1818
5 8 9 42 1818 4741
1 5 17 18 1817 1818
5 8 9 38 1818 4742
1 5 17 18 1817 1818
5 8 9 150 1818 4743
1 5 17 18 1817 1818
5 8 9 36 1818 4744
1 5 17 18 1817 1818
5 8 9 150 1818 4745
1 5 17 18 1817 1818
5 8 9 34 1818 4746
1 5 17 18 1817 1818
5 8 9 32 1818 4747
1 5 17 18 1817 1818
5 8 9 65 1818 4748
1 5 17 18 1817 1818
5 8 9 69 1818 4749
1 5 17 18 1817 1818
5 8 9 57 1818 4750
1 5 17 18 1817 1818
1 5 17 18 2900 3127
1 5 17 18 2254 3016
5 8 9 69 3016 4751
1 5 17 18 2254 3016
5 8 9 57 2252 3016
5 8 9 57 2252 3016
1 5 17 18 2254 3016
5 8 9 50 3016 4752
1 5 17 18 2254 3016
5 8 9 139 3016 4389
1 5 17 18 2254 3016
5 8 9 143 3016 4387
1 5 17 18 2254 3016
5 7 8 9 3016 4388
5 7 8 9 3016 4388
1 5 17 18 2254 3016
1 5 17 18 2400 2401
5 8 9 649 2400 4667
1 5 17 18 2400 2401
1 5 17 18 2400 2401
1 5 17 18 2400 2401
5 8 9 1700 2400 3399
5 8 9 2400 4381 4753
1 5 17 18 2400 2401
5 8 9 26 2400 2563
1 5 17 18 2400 2401
5 7 8 9 2900 4533
1 5 17 18 2900 3127
5 8 9 57 2900 4658
1 5 17 18 2900 3127
5 8 9 50 3016 4752
5 8 9 52 3016 4449
1 5 17 18 2254 3016
1 5 17 18 2087 2088
5 8 9 143 2088 4754
1 5 17 18 2087 2088
5 8 9 139 2088 4531
1 5 17 18 2087 2088
5 8 9 143 2088 4754
1 5 17 18 2087 2088
1 5 17 18 2029 2030
5 8 9 50 2030 2779
1 5 17 18 2029 2030
5 8 9 34 3897 4755
1 5 17 18 3078 4755
1 5 17 18 2666 4756
1 5 17 18 2666 4756
5 8 9 649 1851 4757
1 5 17 18 1745 1851
1 5 17 18 1745 1851
5 8 9 50 3656 4672
1 5 17 18 2869 3656
5 9 78 79 3656 4502
1 5 17 18 2869 3656
5 8 9 150 4758 4759
1 5 17 18 2924 4759
5 8 9 36 4098 4759
1 5 17 18 2924 4759
5 8 9 40 4101 4759
1 5 17 18 2924 4759
5 8 9 42 4102 4759
1 5 17 18 2924 4759
5 8 9 150 4759 4760
1 5 17 18 2924 4759
1 5 17 18 2844 2845
1 5 17 18 2844 2845
5 8 9 50 4487 4761
5 8 9 50 4487 4761
1 5 17 18 2666 4761
1 5 17 18 2666 4761
5 8 9 139 4488 4761
5 8 9 143 4489 4761
5 8 9 143 4489 4761
1 5 17 18 2666 4761
5 8 9 50 3164 4701
1 5 17 18 2886 3164
5 8 9 139 3164 4702
1 5 17 18 2886 3164
5 8 9 143 3164 4703
1 5 17 18 2886 3164
5 7 8 9 3164 4704
1 5 17 18 2886 3164
1 5 17 18 2666 3215
1 5 17 18 3416 4762
1 5 17 18 2666 3215
5 8 9 50 3656 4672
1 5 17 18 2869 3656
5 8 9 139 3656 4763
1 5 17 18 2869 3656
1 5 17 18 2666 3215
5 8 9 57 3072 3980
1 5 17 18 2104 3072
5 8 9 69 3072 3979
1 5 17 18 2104 3072
5 8 9 36 3072 4225
1 5 17 18 2104 3072
1 5 17 18 2666 2861
1 5 17 18 2666 2861
5 8 9 34 3072 4163
1 5 17 18 2104 3072
5 8 9 636 3075 4755
1 5 17 18 3078 4755
5 8 9 65 3899 4755
1 5 17 18 3078 4755
5 7 8 9 3187 4755
1 5 17 18 3078 4755
1 5 17 18 2666 4764
1 5 17 18 2666 4764
1 5 17 18 2666 4764
1 5 17 18 2666 3215
1 5 17 18 2666 3215
1 5 17 18 2666 3215
5 78 79 80 2956 3215
5 9 78 79 2957 3215
1 5 17 18 2666 3215
1 5 17 18 2192 2898
1 5 17 18 2087 2088
5 8 9 65 2088 4348
1 5 17 18 2087 2088
5 8 9 69 2088 4150
1 5 17 18 2087 2088
5 8 9 57 2088 2310
1 5 17 18 2087 2088
5 7 8 9 2088 4684
1 5 17 18 2087 2088
5 8 9 102 2088 3587
1 5 17 18 2087 2088
5 8 9 649 2088 4765
1 5 17 18 2087 2088
5 8 9 32 3072 3976
1 5 17 18 2104 3072
1 5 17 18 2666 3215
1 5 17 18 2230 4463
5 8 9 50 4463 4766
1 5 17 18 2230 4463
5 8 9 65 2653 4463
5 8 9 69 2654 4463
1 5 17 18 1848 4463
5 8 9 65 2653 4463
1 5 17 18 1848 4463
5 8 9 69 2654 4463
1 5 17 18 1848 4463
1 5 17 18 1848 4463
5 8 9 65 2653 4463
1 5 17 18 1848 4463
5 8 9 649 3239 4767
5 8 9 3239 4381 4768
1 5 17 18 3087 3239
5 8 9 26 3239 4769
1 5 17 18 3087 3239
1 5 17 18 2872 2873
1 5 17 18 613 2871
5 8 9 26 613 4165
1 5 17 18 613 2871
5 8 9 613 649 4770
5 8 9 613 4393 4771
1 5 17 18 613 2871
1 5 17 18 613 2871
1 5 17 173 175 4772
1 5 17 175 176 4773
1 5 17 175 178 4774
1 5 17 175 180 4775
1 5 17 18 2401 4776
1 5 531 532 2882 4776
1 5 17 18 2401 4776
5 8 9 102 4006 4776
1 5 17 18 2401 4776
5 8 9 36 4776 4777
1 5 17 18 2401 4776
5 8 9 32 4671 4776
1 5 17 18 2401 4776
5 8 9 65 4067 4776
1 5 17 18 2401 4776
5 8 9 26 3656 3869
